sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
418,242.0,-471.0,-604.0,-1391.0,775.0,732.0
419,182.0,-341.0,-559.0,-1225.0,849.0,679.0
420,10.0,54.0,-501.0,-1115.0,1000.0,656.0
421,20.0,76.0,-542.0,-1686.0,861.0,686.0
422,125.0,-166.0,-589.0,-2338.0,727.0,687.0
423,109.0,-1668.0,482.0,-3617.0,-512.0,-264.0
424,39.0,-1433.0,647.0,-2711.0,204.0,221.0
425,110.0,-1557.0,561.0,-2649.0,255.0,177.0
426,19.0,-1408.0,648.0,-2397.0,276.0,44.0
427,-125.0,-1449.0,725.0,-2243.0,163.0,-109.0
428,-298.0,-1417.0,819.0,-2009.0,-34.0,-249.0
429,-370.0,-1344.0,928.0,-1754.0,-330.0,-327.0
430,-148.0,-1284.0,1012.0,-1518.0,-735.0,-322.0
431,98.0,-1247.0,1080.0,-1266.0,-933.0,-264.0
432,237.0,-1231.0,1098.0,-981.0,-884.0,-184.0
433,283.0,-1150.0,1095.0,-651.0,-700.0,-109.0
434,229.0,-1095.0,1066.0,-366.0,-470.0,-52.0
435,149.0,-954.0,-68.0,1575.0,-28.0,-655.0
436,322.0,-903.0,113.0,336.0,121.0,-180.0
437,281.0,-926.0,99.0,298.0,134.0,-91.0
438,299.0,-946.0,69.0,280.0,100.0,-17.0
439,298.0,-951.0,72.0,298.0,80.0,77.0
440,253.0,-933.0,113.0,346.0,61.0,168.0
441,244.0,-954.0,99.0,342.0,14.0,220.0
